#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
# If there is no available reference data, rmse_*_{val,trn} will print nan
  25500      6.34e-01    5.02e-01      9.00e-03    8.71e-03      2.28e-02    1.80e-02    7.7e-04
  25600      6.96e-01    1.06e+00      2.29e-02    2.29e-02      2.50e-02    3.79e-02    7.7e-04
  25700      3.71e-01    5.83e-01      1.10e-02    1.10e-02      1.33e-02    2.10e-02    7.7e-04
  25800      5.39e-01    4.19e-01      2.03e-02    2.04e-02      1.94e-02    1.50e-02    7.7e-04
  25900      7.39e-01    7.61e-01      1.77e-02    1.78e-02      2.66e-02    2.73e-02    7.7e-04
  26000      9.58e-01    8.95e-01      1.45e-02    1.40e-02      3.44e-02    3.22e-02    7.7e-04
  26100      1.10e+00    8.64e-01      2.25e-02    2.29e-02      3.94e-02    3.11e-02    7.7e-04
  26200      6.36e-01    3.61e-01      1.99e-02    2.03e-02      2.28e-02    1.29e-02    7.7e-04
  26300      8.42e-01    5.74e-01      1.96e-02    1.97e-02      3.02e-02    2.06e-02    7.7e-04
  26400      8.67e-01    1.05e+00      9.14e-02    9.07e-02      3.09e-02    3.76e-02    7.7e-04
  26500      7.35e-01    9.00e-01      1.45e-03    1.60e-03      2.64e-02    3.24e-02    7.7e-04
  26600      8.30e-01    1.01e+00      2.13e-02    2.09e-02      2.98e-02    3.61e-02    7.7e-04
  26700      1.24e+00    1.32e+00      4.16e-03    4.22e-03      4.46e-02    4.74e-02    7.7e-04
  26800      8.93e-01    8.94e-01      5.30e-03    5.27e-03      3.21e-02    3.21e-02    7.7e-04
  26900      1.77e+00    1.58e+00      2.08e-02    2.11e-02      6.37e-02    5.69e-02    7.7e-04
  27000      7.97e-01    7.27e-01      1.57e-02    1.57e-02      2.87e-02    2.61e-02    7.7e-04
  27100      6.99e-01    6.99e-01      1.65e-02    1.62e-02      2.51e-02    2.51e-02    7.7e-04
  27200      8.36e-01    4.56e-01      1.32e-02    1.35e-02      3.01e-02    1.64e-02    7.7e-04
  27300      6.81e-01    8.53e-01      2.35e-02    2.38e-02      2.45e-02    3.06e-02    7.7e-04
  27400      8.95e-01    1.13e+00      1.89e-02    1.87e-02      3.22e-02    4.06e-02    7.7e-04
  27500      3.55e-01    4.00e-01      9.61e-04    7.82e-04      1.28e-02    1.44e-02    7.7e-04
  27600      6.56e-01    6.91e-01      1.78e-03    1.92e-03      2.36e-02    2.48e-02    7.7e-04
  27700      1.01e+00    6.16e-01      2.43e-02    2.36e-02      3.62e-02    2.21e-02    7.7e-04
  27800      8.82e-01    1.00e+00      1.30e-02    1.26e-02      3.17e-02    3.60e-02    7.7e-04
  27900      5.58e-01    8.87e-01      3.41e-03    3.21e-03      2.01e-02    3.19e-02    7.7e-04
  28000      8.92e-01    7.66e-01      7.22e-03    7.03e-03      3.21e-02    2.75e-02    7.7e-04
  28100      1.15e+00    7.01e-01      1.61e-02    1.63e-02      4.12e-02    2.52e-02    7.7e-04
  28200      1.30e+00    1.27e+00      1.10e-02    1.07e-02      4.66e-02    4.55e-02    7.7e-04
  28300      1.48e+00    1.58e+00      2.91e-03    2.82e-03      5.32e-02    5.69e-02    7.7e-04
  28400      1.36e+00    1.29e+00      4.63e-02    4.63e-02      4.87e-02    4.62e-02    7.7e-04
  28500      5.46e-01    4.47e-01      9.13e-03    8.96e-03      1.96e-02    1.60e-02    7.7e-04
  28600      9.43e-01    6.16e-01      7.64e-03    7.93e-03      3.39e-02    2.21e-02    7.7e-04
  28700      1.21e+00    7.60e-01      2.51e-02    2.52e-02      4.34e-02    2.73e-02    7.7e-04
  28800      7.87e-01    9.02e-01      1.57e-02    1.54e-02      2.83e-02    3.24e-02    7.7e-04
  28900      5.28e-01    5.06e-01      2.37e-02    2.38e-02      1.90e-02    1.82e-02    7.7e-04
  29000      8.81e-01    1.14e+00      8.99e-03    9.49e-03      3.17e-02    4.11e-02    7.7e-04
  29100      5.20e-01    5.22e-01      2.41e-02    2.39e-02      1.87e-02    1.87e-02    7.7e-04
  29200      8.77e-01    9.89e-01      3.03e-02    3.01e-02      3.15e-02    3.55e-02    7.7e-04
  29300      7.95e-01    4.65e-01      1.13e-02    1.07e-02      2.86e-02    1.67e-02    7.7e-04
  29400      1.07e+00    1.35e+00      2.33e-02    2.46e-02      3.85e-02    4.86e-02    7.7e-04
  29500      4.58e-01    3.84e-01      1.54e-02    1.56e-02      1.64e-02    1.38e-02    7.7e-04
  29600      4.65e-01    4.28e-01      2.06e-03    2.00e-03      1.67e-02    1.54e-02    7.7e-04
  29700      8.28e-01    7.21e-01      4.94e-02    4.90e-02      2.97e-02    2.58e-02    7.7e-04
  29800      7.67e-01    9.88e-01      6.91e-04    6.59e-04      2.76e-02    3.55e-02    7.7e-04
  29900      3.23e-01    2.91e-01      7.27e-03    7.32e-03      1.16e-02    1.05e-02    7.7e-04
  30000      3.90e-01    3.44e-01      1.24e-02    1.22e-02      1.44e-02    1.27e-02    7.4e-04
  30100      1.19e+00    8.27e-01      2.18e-02    2.26e-02      4.38e-02    3.05e-02    7.4e-04
  30200      6.27e-01    6.89e-01      4.41e-03    4.26e-03      2.31e-02    2.54e-02    7.4e-04
  30300      6.32e-01    9.04e-01      1.03e-02    1.06e-02      2.33e-02    3.33e-02    7.4e-04
  30400      5.49e-01    5.62e-01      1.70e-02    1.70e-02      2.02e-02    2.07e-02    7.4e-04
  30500      7.71e-01    1.14e+00      5.15e-03    5.48e-03      2.84e-02    4.20e-02    7.4e-04
  30600      5.80e-01    3.93e-01      3.62e-02    3.63e-02      2.13e-02    1.44e-02    7.4e-04
  30700      7.33e-01    1.10e+00      3.84e-03    4.34e-03      2.70e-02    4.04e-02    7.4e-04
  30800      5.10e-01    3.07e-01      2.16e-02    2.14e-02      1.88e-02    1.13e-02    7.4e-04
  30900      5.17e-01    3.43e-01      4.45e-03    4.60e-03      1.91e-02    1.26e-02    7.4e-04
  31000      8.16e-01    6.63e-01      2.32e-02    2.26e-02      3.01e-02    2.44e-02    7.4e-04
  31100      6.98e-01    6.10e-01      2.26e-02    2.28e-02      2.57e-02    2.25e-02    7.4e-04
  31200      6.74e-01    5.83e-01      2.41e-02    2.40e-02      2.48e-02    2.15e-02    7.4e-04
  31300      6.24e-01    7.64e-01      2.17e-02    2.17e-02      2.30e-02    2.82e-02    7.4e-04
  31400      8.08e-01    1.13e+00      1.54e-02    1.56e-02      2.98e-02    4.16e-02    7.4e-04
  31500      3.08e-01    2.35e-01      5.85e-03    5.96e-03      1.13e-02    8.67e-03    7.4e-04
  31600      3.45e-01    6.37e-01      6.41e-03    6.18e-03      1.27e-02    2.35e-02    7.4e-04
  31700      8.81e-01    7.36e-01      2.62e-03    2.02e-03      3.25e-02    2.71e-02    7.4e-04
  31800      6.69e-01    1.06e+00      2.38e-02    2.38e-02      2.47e-02    3.90e-02    7.4e-04
  31900      2.72e-01    7.57e-01      2.08e-02    2.10e-02      9.97e-03    2.79e-02    7.4e-04
  32000      8.70e-01    9.03e-01      4.66e-03    4.54e-03      3.21e-02    3.33e-02    7.4e-04
  32100      8.31e-01    1.01e+00      3.87e-02    3.87e-02      3.06e-02    3.74e-02    7.4e-04
  32200      6.77e-01    8.41e-01      3.57e-02    3.59e-02      2.49e-02    3.10e-02    7.4e-04
  32300      7.67e-01    5.37e-01      1.44e-02    1.44e-02      2.83e-02    1.98e-02    7.4e-04
  32400      5.82e-01    5.94e-01      4.92e-02    4.91e-02      2.13e-02    2.18e-02    7.4e-04
  32500      8.41e-01    8.25e-01      2.11e-02    2.16e-02      3.10e-02    3.04e-02    7.4e-04
  32600      5.66e-01    4.77e-01      2.09e-02    2.09e-02      2.08e-02    1.76e-02    7.4e-04
  32700      5.42e-01    2.95e-01      4.07e-02    4.07e-02      1.99e-02    1.07e-02    7.4e-04
  32800      4.41e-01    8.20e-01      3.99e-03    3.99e-03      1.63e-02    3.02e-02    7.4e-04
  32900      7.83e-01    7.06e-01      7.26e-03    7.84e-03      2.89e-02    2.60e-02    7.4e-04
  33000      9.47e-01    7.83e-01      2.87e-03    3.37e-03      3.49e-02    2.89e-02    7.4e-04
  33100      8.37e-01    7.95e-01      2.73e-02    2.66e-02      3.09e-02    2.93e-02    7.4e-04
  33200      8.64e-01    7.56e-01      4.96e-02    4.96e-02      3.18e-02    2.78e-02    7.4e-04
  33300      6.44e-01    7.67e-01      5.84e-03    5.87e-03      2.38e-02    2.83e-02    7.4e-04
  33400      7.04e-01    1.03e+00      4.74e-03    3.75e-03      2.59e-02    3.79e-02    7.4e-04
  33500      9.20e-01    5.95e-01      1.42e-03    1.54e-03      3.39e-02    2.20e-02    7.4e-04
  33600      4.25e-01    2.61e-01      3.74e-03    3.50e-03      1.57e-02    9.64e-03    7.4e-04
  33700      3.34e-01    3.91e-01      3.74e-02    3.74e-02      1.22e-02    1.43e-02    7.4e-04
  33800      7.67e-01    1.05e+00      1.85e-04    8.42e-04      2.83e-02    3.86e-02    7.4e-04
  33900      6.16e-01    8.90e-01      1.23e-02    1.17e-02      2.27e-02    3.28e-02    7.4e-04
  34000      8.86e-01    8.66e-01      2.83e-02    2.90e-02      3.27e-02    3.19e-02    7.4e-04
  34100      6.86e-01    1.05e+00      1.43e-02    1.43e-02      2.53e-02    3.88e-02    7.4e-04
  34200      5.75e-01    8.51e-01      1.08e-03    9.86e-04      2.12e-02    3.14e-02    7.4e-04
  34300      4.74e-01    3.92e-01      1.02e-02    1.02e-02      1.75e-02    1.44e-02    7.4e-04
  34400      4.35e-01    4.50e-01      5.13e-02    5.13e-02      1.58e-02    1.64e-02    7.4e-04
  34500      1.31e+00    1.51e+00      3.40e-03    3.43e-03      4.84e-02    5.55e-02    7.4e-04
  34600      1.05e+00    1.14e+00      2.89e-02    2.93e-02      3.86e-02    4.21e-02    7.4e-04
  34700      1.49e+00    1.75e+00      1.14e-01    1.14e-01      5.48e-02    6.44e-02    7.4e-04
  34800      4.88e-01    4.65e-01      5.91e-03    6.14e-03      1.80e-02    1.71e-02    7.4e-04
  34900      2.58e-01    3.80e-01      2.21e-02    2.21e-02      9.44e-03    1.40e-02    7.4e-04
  35000      6.09e-01    9.53e-01      1.53e-02    1.48e-02      2.30e-02    3.61e-02    7.0e-04
  35100      5.96e-01    4.17e-01      6.27e-03    6.51e-03      2.25e-02    1.58e-02    7.0e-04
  35200      5.09e-01    2.71e-01      1.05e-02    1.03e-02      1.92e-02    1.02e-02    7.0e-04
  35300      8.51e-01    7.47e-01      9.54e-03    9.91e-03      3.22e-02    2.82e-02    7.0e-04
  35400      8.17e-01    7.69e-01      2.52e-02    2.48e-02      3.09e-02    2.91e-02    7.0e-04
  35500      6.93e-01    8.85e-01      4.49e-03    4.53e-03      2.62e-02    3.35e-02    7.0e-04
  35600      4.26e-01    3.87e-01      6.71e-03    6.82e-03      1.61e-02    1.46e-02    7.0e-04
  35700      6.95e-01    5.18e-01      5.12e-03    4.96e-03      2.63e-02    1.96e-02    7.0e-04
  35800      6.26e-01    5.95e-01      4.39e-02    4.37e-02      2.36e-02    2.24e-02    7.0e-04
  35900      5.68e-01    9.14e-01      1.17e-02    1.20e-02      2.15e-02    3.46e-02    7.0e-04
  36000      3.07e-01    7.34e-01      4.03e-03    3.58e-03      1.16e-02    2.78e-02    7.0e-04
  36100      5.90e-01    8.43e-01      1.22e-03    1.67e-03      2.23e-02    3.19e-02    7.0e-04
  36200      4.07e-01    7.47e-01      3.51e-02    3.47e-02      1.53e-02    2.82e-02    7.0e-04
  36300      1.06e+00    9.64e-01      1.40e-02    1.38e-02      4.01e-02    3.65e-02    7.0e-04
  36400      9.14e-01    9.74e-01      1.09e-02    1.10e-02      3.46e-02    3.69e-02    7.0e-04
  36500      4.56e-01    4.07e-01      3.32e-03    2.88e-03      1.72e-02    1.54e-02    7.0e-04
  36600      6.56e-01    8.93e-01      1.70e-02    1.61e-02      2.48e-02    3.38e-02    7.0e-04
  36700      7.76e-01    7.63e-01      3.23e-02    3.22e-02      2.93e-02    2.88e-02    7.0e-04
  36800      8.01e-01    7.25e-01      1.03e-02    1.04e-02      3.03e-02    2.74e-02    7.0e-04
  36900      2.15e-01    3.87e-01      1.73e-02    1.71e-02      8.08e-03    1.46e-02    7.0e-04
  37000      3.26e-01    3.77e-01      1.17e-02    1.18e-02      1.23e-02    1.43e-02    7.0e-04
  37100      7.75e-01    5.91e-01      7.19e-03    7.42e-03      2.93e-02    2.24e-02    7.0e-04
  37200      5.70e-01    5.74e-01      2.05e-02    2.03e-02      2.15e-02    2.17e-02    7.0e-04
  37300      4.22e-01    5.92e-01      8.82e-03    8.72e-03      1.60e-02    2.24e-02    7.0e-04
  37400      8.80e-01    9.43e-01      7.02e-04    8.27e-04      3.33e-02    3.57e-02    7.0e-04
  37500      6.56e-01    6.89e-01      3.18e-02    3.16e-02      2.48e-02    2.60e-02    7.0e-04
  37600      4.55e-01    7.92e-01      2.29e-02    2.25e-02      1.72e-02    2.99e-02    7.0e-04
  37700      7.02e-01    7.00e-01      5.48e-02    5.47e-02      2.64e-02    2.63e-02    7.0e-04
  37800      8.21e-01    5.41e-01      4.16e-03    3.77e-03      3.11e-02    2.05e-02    7.0e-04
  37900      4.06e-01    2.87e-01      8.45e-04    1.05e-03      1.54e-02    1.09e-02    7.0e-04
  38000      9.30e-01    2.14e-01      9.70e-03    1.03e-02      3.52e-02    8.07e-03    7.0e-04
  38100      4.76e-01    3.84e-01      5.14e-03    5.11e-03      1.80e-02    1.45e-02    7.0e-04
  38200      4.37e-01    7.73e-01      1.37e-02    1.32e-02      1.65e-02    2.92e-02    7.0e-04
  38300      4.95e-01    5.45e-01      6.08e-04    5.46e-04      1.87e-02    2.06e-02    7.0e-04
  38400      5.78e-01    4.68e-01      4.50e-03    4.66e-03      2.19e-02    1.77e-02    7.0e-04
  38500      3.52e-01    6.57e-01      1.15e-02    1.17e-02      1.33e-02    2.49e-02    7.0e-04
  38600      1.31e+00    1.24e+00      2.74e-02    2.71e-02      4.95e-02    4.68e-02    7.0e-04
  38700      6.65e-01    4.12e-01      1.07e-02    1.06e-02      2.52e-02    1.56e-02    7.0e-04
  38800      3.47e-01    2.53e-01      1.50e-02    1.51e-02      1.31e-02    9.56e-03    7.0e-04
  38900      9.98e-01    1.24e+00      2.85e-02    2.82e-02      3.77e-02    4.70e-02    7.0e-04
  39000      7.99e-01    9.47e-01      7.86e-04    1.03e-03      3.02e-02    3.58e-02    7.0e-04
  39100      1.32e+00    1.31e+00      1.60e-03    2.91e-03      4.99e-02    4.95e-02    7.0e-04
  39200      4.09e-01    3.61e-01      2.34e-02    2.31e-02      1.54e-02    1.36e-02    7.0e-04
  39300      5.29e-01    4.11e-01      3.70e-03    3.65e-03      2.00e-02    1.55e-02    7.0e-04
  39400      1.03e+00    9.66e-01      2.93e-02    2.95e-02      3.89e-02    3.65e-02    7.0e-04
  39500      4.41e-01    4.39e-01      5.66e-03    5.41e-03      1.67e-02    1.66e-02    7.0e-04
  39600      1.09e+00    1.12e+00      5.53e-03    5.70e-03      4.14e-02    4.25e-02    7.0e-04
  39700      4.62e-01    3.82e-01      7.82e-03    7.97e-03      1.75e-02    1.44e-02    7.0e-04
  39800      2.93e-01    3.11e-01      5.66e-03    5.79e-03      1.11e-02    1.18e-02    7.0e-04
  39900      4.85e-01    4.64e-01      6.96e-03    6.53e-03      1.83e-02    1.76e-02    7.0e-04
  40000      2.16e-01    3.11e-01      9.15e-04    8.26e-04      8.37e-03    1.21e-02    6.6e-04
  40100      1.97e-01    2.30e-01      2.25e-03    2.15e-03      7.63e-03    8.94e-03    6.6e-04
  40200      3.20e-01    6.45e-01      4.68e-03    4.82e-03      1.24e-02    2.50e-02    6.6e-04
  40300      7.37e-01    8.42e-01      7.20e-03    7.16e-03      2.86e-02    3.27e-02    6.6e-04
  40400      8.00e-01    7.63e-01      3.25e-03    3.53e-03      3.11e-02    2.96e-02    6.6e-04
  40500      3.82e-01    6.59e-01      3.72e-03    4.17e-03      1.48e-02    2.56e-02    6.6e-04
  40600      4.10e-01    3.57e-01      4.46e-03    4.47e-03      1.59e-02    1.38e-02    6.6e-04
  40700      1.04e+00    1.09e+00      1.18e-02    1.15e-02      4.03e-02    4.24e-02    6.6e-04
  40800      4.04e-01    4.85e-01      3.35e-02    3.33e-02      1.56e-02    1.87e-02    6.6e-04
  40900      3.36e-01    2.77e-01      1.15e-02    1.17e-02      1.30e-02    1.07e-02    6.6e-04
  41000      6.83e-01    5.72e-01      2.43e-02    2.47e-02      2.65e-02    2.21e-02    6.6e-04
  41100      6.78e-01    9.46e-01      9.36e-03    9.99e-03      2.63e-02    3.67e-02    6.6e-04
  41200      2.67e-01    2.53e-01      7.26e-04    7.41e-04      1.04e-02    9.80e-03    6.6e-04
  41300      6.01e-01    4.59e-01      1.44e-02    1.37e-02      2.33e-02    1.78e-02    6.6e-04
  41400      7.95e-01    5.07e-01      1.58e-02    1.64e-02      3.09e-02    1.96e-02    6.6e-04
  41500      5.68e-01    4.69e-01      1.56e-02    1.57e-02      2.20e-02    1.82e-02    6.6e-04
  41600      2.54e-01    6.07e-01      1.57e-02    1.55e-02      9.82e-03    2.35e-02    6.6e-04
  41700      3.12e-01    3.30e-01      1.48e-02    1.48e-02      1.21e-02    1.28e-02    6.6e-04
  41800      3.74e-01    4.02e-01      2.65e-02    2.66e-02      1.44e-02    1.55e-02    6.6e-04
  41900      5.69e-01    4.23e-01      1.25e-02    1.28e-02      2.21e-02    1.64e-02    6.6e-04
  42000      1.49e+00    1.48e+00      4.92e-02    4.80e-02      5.78e-02    5.74e-02    6.6e-04
  42100      7.55e-01    2.44e-01      2.05e-02    2.08e-02      2.93e-02    9.39e-03    6.6e-04
  42200      3.17e-01    2.02e-01      1.72e-02    1.73e-02      1.23e-02    7.78e-03    6.6e-04
  42300      4.29e-01    3.67e-01      6.31e-04    6.05e-04      1.67e-02    1.43e-02    6.6e-04
  42400      3.41e-01    7.00e-01      5.29e-03    5.06e-03      1.32e-02    2.72e-02    6.6e-04
  42500      6.76e-01    6.01e-01      2.00e-03    1.88e-03      2.62e-02    2.33e-02    6.6e-04
  42600      2.65e-01    6.38e-01      4.01e-03    3.90e-03      1.03e-02    2.48e-02    6.6e-04
  42700      5.72e-01    4.45e-01      2.78e-03    3.25e-03      2.22e-02    1.73e-02    6.6e-04
  42800      3.81e-01    3.97e-01      1.25e-02    1.23e-02      1.48e-02    1.54e-02    6.6e-04
  42900      6.94e-01    7.17e-01      1.55e-02    1.56e-02      2.69e-02    2.78e-02    6.6e-04
  43000      3.63e-01    3.44e-01      2.57e-04    4.79e-04      1.41e-02    1.34e-02    6.6e-04
  43100      2.10e-01    1.74e-01      1.68e-02    1.68e-02      8.08e-03    6.70e-03    6.6e-04
  43200      4.84e-01    4.58e-01      7.24e-03    7.06e-03      1.88e-02    1.78e-02    6.6e-04
  43300      7.46e-01    7.71e-01      1.69e-02    1.68e-02      2.89e-02    2.99e-02    6.6e-04
  43400      3.54e-01    3.34e-01      5.10e-03    5.11e-03      1.37e-02    1.30e-02    6.6e-04
  43500      5.63e-01    4.38e-01      1.71e-03    1.70e-03      2.18e-02    1.70e-02    6.6e-04
  43600      5.51e-01    4.77e-01      1.11e-02    1.10e-02      2.14e-02    1.85e-02    6.6e-04
  43700      3.68e-01    3.92e-01      2.83e-03    2.95e-03      1.43e-02    1.52e-02    6.6e-04
  43800      4.47e-01    3.55e-01      1.99e-03    2.18e-03      1.74e-02    1.38e-02    6.6e-04
  43900      5.17e-01    4.11e-01      5.80e-03    5.89e-03      2.01e-02    1.59e-02    6.6e-04
  44000      5.86e-01    5.20e-01      2.10e-03    2.10e-03      2.27e-02    2.02e-02    6.6e-04
  44100      3.27e-01    6.81e-01      2.46e-02    2.44e-02      1.26e-02    2.64e-02    6.6e-04
  44200      8.80e-01    7.44e-01      1.50e-02    1.49e-02      3.41e-02    2.89e-02    6.6e-04
  44300      1.06e+00    1.07e+00      1.05e-02    1.07e-02      4.10e-02    4.14e-02    6.6e-04
  44400      4.43e-01    4.06e-01      2.52e-02    2.51e-02      1.71e-02    1.57e-02    6.6e-04
  44500      6.67e-01    5.63e-01      1.64e-03    1.82e-03      2.59e-02    2.19e-02    6.6e-04
  44600      3.27e-01    3.10e-01      7.15e-03    7.28e-03      1.27e-02    1.20e-02    6.6e-04
  44700      4.60e-01    4.68e-01      1.41e-02    1.37e-02      1.78e-02    1.81e-02    6.6e-04
  44800      4.81e-01    5.62e-01      2.23e-02    2.22e-02      1.86e-02    2.18e-02    6.6e-04
  44900      6.83e-01    5.04e-01      8.67e-04    8.94e-04      2.65e-02    1.96e-02    6.6e-04
  45000      3.25e-01    2.20e-01      1.05e-02    1.08e-02      1.29e-02    8.72e-03    6.3e-04
  45100      3.61e-01    6.95e-01      7.83e-04    8.22e-04      1.44e-02    2.77e-02    6.3e-04
  45200      6.43e-01    4.30e-01      2.34e-02    2.29e-02      2.56e-02    1.71e-02    6.3e-04
  45300      1.91e-01    1.83e-01      5.93e-03    5.92e-03      7.62e-03    7.28e-03    6.3e-04
  45400      4.80e-01    4.25e-01      7.77e-03    7.53e-03      1.91e-02    1.69e-02    6.3e-04
  45500      2.50e-01    3.07e-01      3.66e-03    3.78e-03      9.97e-03    1.22e-02    6.3e-04
  45600      5.37e-01    8.46e-01      9.19e-03    9.13e-03      2.14e-02    3.37e-02    6.3e-04
  45700      4.99e-01    4.14e-01      2.26e-03    2.12e-03      1.99e-02    1.65e-02    6.3e-04
  45800      1.01e+00    9.53e-01      2.26e-02    2.24e-02      4.02e-02    3.79e-02    6.3e-04
  45900      4.42e-01    3.87e-01      5.40e-04    3.70e-04      1.76e-02    1.54e-02    6.3e-04
  46000      4.68e-01    7.35e-01      6.77e-03    6.55e-03      1.86e-02    2.93e-02    6.3e-04
  46100      8.82e-01    8.84e-01      3.88e-02    3.88e-02      3.50e-02    3.51e-02    6.3e-04
  46200      2.36e-01    3.33e-01      9.42e-03    9.41e-03      9.39e-03    1.32e-02    6.3e-04
  46300      5.95e-01    4.34e-01      1.88e-02    1.89e-02      2.37e-02    1.72e-02    6.3e-04
