#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
# If there is no available reference data, rmse_*_{val,trn} will print nan
  25800      2.24e+00    1.47e+00      4.58e-02    4.61e-02      8.04e-02    5.28e-02    7.7e-04
  25900      1.80e+00    1.21e+00      1.56e-02    1.50e-02      6.46e-02    4.36e-02    7.7e-04
  26000      3.25e+00    1.32e+00      6.50e-02    6.21e-02      1.17e-01    4.72e-02    7.7e-04
  26100      3.15e+00    2.48e+00      1.60e-02    1.65e-02      1.13e-01    8.90e-02    7.7e-04
  26200      2.33e+00    1.23e+00      4.43e-02    4.91e-02      8.39e-02    4.41e-02    7.7e-04
  26300      2.86e+00    2.36e+00      1.41e-01    1.38e-01      1.02e-01    8.45e-02    7.7e-04
  26400      2.44e+00    4.40e+00      1.76e-01    1.74e-01      8.73e-02    1.58e-01    7.7e-04
  26500      2.63e+00    3.06e+00      6.45e-02    6.83e-02      9.43e-02    1.10e-01    7.7e-04
  26600      2.80e+00    2.10e+00      4.85e-03    2.72e-03      1.01e-01    7.55e-02    7.7e-04
  26700      1.68e+00    1.43e+00      4.83e-02    4.81e-02      6.05e-02    5.15e-02    7.7e-04
  26800      1.97e+00    2.48e+00      1.48e-01    1.46e-01      7.04e-02    8.87e-02    7.7e-04
  26900      2.55e+00    8.58e-01      6.73e-02    6.17e-02      9.15e-02    3.07e-02    7.7e-04
  27000      1.10e+00    1.18e+00      4.59e-03    4.73e-03      3.96e-02    4.22e-02    7.7e-04
  27100      2.25e+00    1.54e+00      4.67e-02    4.48e-02      8.09e-02    5.54e-02    7.7e-04
  27200      5.04e+00    2.96e+00      1.11e-01    1.15e-01      1.81e-01    1.06e-01    7.7e-04
  27300      1.31e+00    1.32e+00      1.35e-01    1.35e-01      4.66e-02    4.71e-02    7.7e-04
  27400      9.32e-01    1.65e+00      2.01e-02    2.01e-02      3.35e-02    5.92e-02    7.7e-04
  27500      3.04e+00    2.00e+00      5.52e-02    5.68e-02      1.09e-01    7.17e-02    7.7e-04
  27600      2.48e+00    4.22e+00      7.67e-02    7.85e-02      8.90e-02    1.52e-01    7.7e-04
  27700      1.28e+00    9.69e-01      4.69e-03    4.57e-03      4.61e-02    3.48e-02    7.7e-04
  27800      3.08e+00    2.77e+00      1.78e-02    2.17e-02      1.11e-01    9.96e-02    7.7e-04
  27900      1.95e+00    1.11e+00      4.87e-02    5.03e-02      7.02e-02    3.98e-02    7.7e-04
  28000      7.29e-01    1.10e+00      1.48e-02    1.50e-02      2.62e-02    3.95e-02    7.7e-04
  28100      2.47e+00    2.64e+00      3.18e-02    3.16e-02      8.87e-02    9.48e-02    7.7e-04
  28200      6.46e-01    1.18e+00      8.26e-02    8.29e-02      2.29e-02    4.21e-02    7.7e-04
  28300      1.44e+00    1.07e+00      1.24e-01    1.22e-01      5.14e-02    3.81e-02    7.7e-04
  28400      1.97e+00    3.22e+00      5.18e-02    5.98e-02      7.07e-02    1.16e-01    7.7e-04
  28500      2.32e+00    2.38e+00      5.18e-02    4.93e-02      8.33e-02    8.57e-02    7.7e-04
  28600      1.09e+00    7.47e-01      1.52e-02    1.79e-02      3.93e-02    2.68e-02    7.7e-04
  28700      1.45e+00    1.12e+00      1.09e-01    1.09e-01      5.17e-02    3.98e-02    7.7e-04
  28800      2.01e+00    1.99e+00      4.42e-02    4.85e-02      7.24e-02    7.17e-02    7.7e-04
  28900      3.33e+00    1.54e+00      4.74e-03    7.79e-03      1.20e-01    5.54e-02    7.7e-04
  29000      1.38e+00    1.45e+00      3.56e-02    3.45e-02      4.95e-02    5.21e-02    7.7e-04
  29100      1.92e+00    1.62e+00      2.96e-02    2.98e-02      6.91e-02    5.84e-02    7.7e-04
  29200      2.27e+00    1.47e+00      5.60e-02    5.21e-02      8.17e-02    5.29e-02    7.7e-04
  29300      6.99e-01    1.00e+00      2.06e-02    2.10e-02      2.51e-02    3.61e-02    7.7e-04
  29400      2.37e+00    2.45e+00      5.75e-02    6.08e-02      8.53e-02    8.82e-02    7.7e-04
  29500      4.82e+00    1.05e+00      1.38e-01    1.35e-01      1.73e-01    3.73e-02    7.7e-04
  29600      1.69e+00    2.29e+00      3.91e-02    3.60e-02      6.09e-02    8.22e-02    7.7e-04
  29700      1.31e+00    1.91e+00      1.33e-02    1.30e-02      4.70e-02    6.85e-02    7.7e-04
  29800      2.31e+00    1.12e+00      2.85e-02    3.11e-02      8.30e-02    4.02e-02    7.7e-04
  29900      2.25e+00    1.21e+00      2.89e-02    3.44e-02      8.08e-02    4.34e-02    7.7e-04
  30000      1.46e+00    1.31e+00      1.72e-03    8.29e-04      5.38e-02    4.82e-02    7.4e-04
  30100      1.48e+00    1.76e+00      1.53e-02    1.51e-02      5.46e-02    6.48e-02    7.4e-04
  30200      2.55e+00    1.58e+00      4.82e-02    4.59e-02      9.41e-02    5.83e-02    7.4e-04
  30300      2.24e+00    1.82e+00      2.30e-02    2.22e-02      8.27e-02    6.72e-02    7.4e-04
  30400      2.30e+00    2.99e+00      9.09e-02    9.04e-02      8.46e-02    1.10e-01    7.4e-04
  30500      2.24e+00    3.35e+00      5.53e-02    5.60e-02      8.25e-02    1.23e-01    7.4e-04
  30600      1.19e+00    8.75e-01      6.48e-02    6.48e-02      4.36e-02    3.21e-02    7.4e-04
  30700      2.13e+00    1.56e+00      2.18e-02    2.26e-02      7.86e-02    5.74e-02    7.4e-04
  30800      2.91e+00    3.49e+00      1.52e-01    1.57e-01      1.07e-01    1.29e-01    7.4e-04
  30900      1.73e+00    1.43e+00      1.52e-01    1.52e-01      6.34e-02    5.24e-02    7.4e-04
  31000      1.87e+00    1.91e+00      1.04e-01    1.04e-01      6.88e-02    7.03e-02    7.4e-04
  31100      1.19e+00    1.24e+00      1.07e-02    1.13e-02      4.38e-02    4.57e-02    7.4e-04
  31200      1.87e+00    2.07e+00      6.51e-02    6.58e-02      6.90e-02    7.63e-02    7.4e-04
  31300      9.81e-01    1.50e+00      2.34e-02    2.36e-02      3.61e-02    5.54e-02    7.4e-04
  31400      2.30e+00    3.70e+00      3.96e-02    3.88e-02      8.48e-02    1.37e-01    7.4e-04
  31500      1.08e+00    1.11e+00      8.49e-03    8.22e-03      4.00e-02    4.08e-02    7.4e-04
  31600      1.52e+00    3.06e+00      4.78e-03    5.34e-03      5.62e-02    1.13e-01    7.4e-04
  31700      1.98e+00    3.32e+00      5.72e-03    1.14e-02      7.31e-02    1.22e-01    7.4e-04
  31800      1.27e+00    1.58e+00      1.06e-02    1.15e-02      4.67e-02    5.82e-02    7.4e-04
  31900      1.45e+00    1.70e+00      1.05e-02    1.02e-02      5.35e-02    6.27e-02    7.4e-04
  32000      1.24e+00    5.63e-01      4.69e-02    4.69e-02      4.56e-02    2.07e-02    7.4e-04
  32100      8.02e-01    5.29e-01      1.89e-02    1.84e-02      2.96e-02    1.95e-02    7.4e-04
  32200      2.47e+00    1.89e+00      1.03e-02    5.91e-03      9.10e-02    6.95e-02    7.4e-04
  32300      3.34e+00    3.59e+00      5.22e-02    6.07e-02      1.23e-01    1.32e-01    7.4e-04
  32400      2.72e+00    3.51e+00      5.68e-03    8.11e-03      1.00e-01    1.29e-01    7.4e-04
  32500      2.12e+00    1.89e+00      4.28e-02    4.46e-02      7.82e-02    6.95e-02    7.4e-04
  32600      4.41e+00    2.61e+00      2.85e-01    2.92e-01      1.62e-01    9.54e-02    7.4e-04
  32700      2.37e+00    1.44e+00      2.10e-02    2.31e-02      8.74e-02    5.32e-02    7.4e-04
  32800      1.15e+00    3.74e+00      9.05e-02    8.72e-02      4.22e-02    1.38e-01    7.4e-04
  32900      1.65e+00    1.76e+00      8.98e-02    8.98e-02      6.07e-02    6.47e-02    7.4e-04
  33000      1.67e+00    2.81e+00      8.05e-03    5.11e-03      6.16e-02    1.04e-01    7.4e-04
  33100      1.75e+00    1.42e+00      3.11e-02    3.29e-02      6.46e-02    5.23e-02    7.4e-04
  33200      7.04e-01    8.62e-01      1.99e-02    1.99e-02      2.60e-02    3.18e-02    7.4e-04
  33300      1.13e+00    1.38e+00      6.90e-02    6.87e-02      4.15e-02    5.06e-02    7.4e-04
  33400      1.14e+00    1.60e+00      5.06e-02    5.08e-02      4.20e-02    5.88e-02    7.4e-04
  33500      2.18e+00    1.42e+00      6.74e-04    1.76e-03      8.05e-02    5.24e-02    7.4e-04
  33600      1.17e+00    1.61e+00      2.06e-02    2.07e-02      4.33e-02    5.94e-02    7.4e-04
  33700      6.71e-01    8.43e-01      1.79e-02    1.74e-02      2.47e-02    3.11e-02    7.4e-04
  33800      1.62e+00    3.21e+00      3.94e-02    4.58e-02      5.97e-02    1.18e-01    7.4e-04
  33900      8.82e-01    8.44e-01      3.95e-02    3.91e-02      3.25e-02    3.11e-02    7.4e-04
  34000      1.90e+00    1.19e+00      2.88e-02    2.66e-02      7.01e-02    4.40e-02    7.4e-04
  34100      8.39e-01    6.51e-01      2.35e-02    2.39e-02      3.09e-02    2.40e-02    7.4e-04
  34200      1.64e+00    8.74e-01      3.07e-02    2.99e-02      6.06e-02    3.22e-02    7.4e-04
  34300      1.17e+00    3.17e+00      7.85e-03    5.65e-03      4.33e-02    1.17e-01    7.4e-04
  34400      1.25e+00    2.65e+00      1.35e-01    1.42e-01      4.55e-02    9.76e-02    7.4e-04
  34500      5.97e-01    8.02e-01      2.91e-02    2.92e-02      2.20e-02    2.95e-02    7.4e-04
  34600      6.97e-01    7.37e-01      4.61e-02    4.60e-02      2.56e-02    2.71e-02    7.4e-04
  34700      1.62e+00    1.69e+00      8.84e-03    8.55e-03      5.97e-02    6.23e-02    7.4e-04
  34800      1.52e+00    7.77e-01      2.53e-02    2.09e-02      5.62e-02    2.87e-02    7.4e-04
  34900      1.18e+00    8.62e-01      8.50e-02    8.49e-02      4.33e-02    3.15e-02    7.4e-04
  35000      7.63e-01    9.24e-01      4.48e-02    4.41e-02      2.87e-02    3.49e-02    7.0e-04
  35100      2.03e+00    3.04e+00      5.27e-02    5.50e-02      7.67e-02    1.15e-01    7.0e-04
  35200      1.29e+00    1.20e+00      6.78e-02    6.78e-02      4.85e-02    4.52e-02    7.0e-04
  35300      1.85e+00    1.86e+00      5.28e-02    5.30e-02      7.00e-02    7.03e-02    7.0e-04
  35400      1.00e+00    9.32e-01      4.22e-02    4.25e-02      3.78e-02    3.52e-02    7.0e-04
  35500      9.87e-01    1.38e+00      1.15e-02    1.20e-02      3.73e-02    5.22e-02    7.0e-04
  35600      7.81e-01    8.74e-01      6.79e-03    6.84e-03      2.95e-02    3.31e-02    7.0e-04
  35700      6.18e-01    4.06e-01      2.37e-02    2.41e-02      2.33e-02    1.53e-02    7.0e-04
  35800      1.69e+00    1.64e+00      6.01e-02    6.26e-02      6.37e-02    6.18e-02    7.0e-04
  35900      2.10e+00    1.80e+00      3.32e-02    3.19e-02      7.95e-02    6.79e-02    7.0e-04
  36000      1.24e+00    1.08e+00      9.95e-03    1.03e-02      4.68e-02    4.08e-02    7.0e-04
  36100      2.27e+00    2.97e+00      8.90e-02    8.98e-02      8.57e-02    1.12e-01    7.0e-04
  36200      1.27e+00    1.62e+00      4.90e-02    4.72e-02      4.79e-02    6.11e-02    7.0e-04
  36300      2.15e+00    2.32e+00      4.07e-02    3.32e-02      8.15e-02    8.77e-02    7.0e-04
  36400      1.58e+00    3.26e+00      7.77e-02    8.09e-02      5.97e-02    1.23e-01    7.0e-04
  36500      1.51e+00    1.68e+00      3.68e-02    3.55e-02      5.69e-02    6.34e-02    7.0e-04
  36600      1.22e+00    1.63e+00      7.00e-02    6.94e-02      4.61e-02    6.16e-02    7.0e-04
  36700      1.27e+00    4.86e-01      6.55e-03    7.93e-03      4.79e-02    1.84e-02    7.0e-04
  36800      1.34e+00    1.09e+00      2.73e-02    2.72e-02      5.07e-02    4.13e-02    7.0e-04
  36900      1.62e+00    1.37e+00      9.53e-02    9.85e-02      6.12e-02    5.14e-02    7.0e-04
  37000      1.22e+00    2.94e+00      6.35e-02    7.31e-02      4.59e-02    1.11e-01    7.0e-04
  37100      1.58e+00    1.39e+00      3.25e-02    3.52e-02      5.99e-02    5.24e-02    7.0e-04
  37200      1.09e+00    1.18e+00      1.29e-01    1.27e-01      4.08e-02    4.43e-02    7.0e-04
  37300      1.12e+00    1.14e+00      4.80e-02    4.76e-02      4.22e-02    4.32e-02    7.0e-04
  37400      2.71e+00    1.88e+00      9.82e-02    9.62e-02      1.02e-01    7.09e-02    7.0e-04
  37500      8.93e-01    5.07e-01      3.17e-03    9.82e-04      3.38e-02    1.92e-02    7.0e-04
  37600      8.58e-01    8.56e-01      1.87e-02    1.85e-02      3.24e-02    3.24e-02    7.0e-04
  37700      2.25e+00    1.26e+00      2.99e-02    3.18e-02      8.53e-02    4.78e-02    7.0e-04
  37800      2.06e+00    1.15e+00      5.53e-02    6.20e-02      7.80e-02    4.32e-02    7.0e-04
  37900      1.81e+00    1.87e+00      3.78e-02    3.95e-02      6.84e-02    7.09e-02    7.0e-04
  38000      1.00e+00    7.43e-01      4.93e-02    4.61e-02      3.77e-02    2.80e-02    7.0e-04
  38100      1.18e+00    7.97e-01      5.54e-02    5.67e-02      4.44e-02    3.00e-02    7.0e-04
  38200      1.78e+00    3.25e+00      3.85e-02    3.97e-02      6.72e-02    1.23e-01    7.0e-04
  38300      1.07e+00    1.14e+00      7.15e-03    5.69e-03      4.04e-02    4.32e-02    7.0e-04
  38400      2.85e+00    3.51e+00      1.52e-02    2.37e-02      1.08e-01    1.33e-01    7.0e-04
  38500      8.03e-01    9.39e-01      2.41e-02    2.39e-02      3.04e-02    3.55e-02    7.0e-04
  38600      2.12e+00    1.49e+00      9.65e-02    9.94e-02      7.99e-02    5.61e-02    7.0e-04
  38700      4.30e+00    7.34e-01      1.54e-02    6.45e-03      1.63e-01    2.78e-02    7.0e-04
  38800      1.59e+00    1.04e+00      3.71e-02    3.14e-02      6.02e-02    3.95e-02    7.0e-04
  38900      1.60e+00    1.66e+00      5.90e-02    6.35e-02      6.04e-02    6.26e-02    7.0e-04
  39000      2.46e+00    3.38e+00      2.10e-02    2.80e-02      9.32e-02    1.28e-01    7.0e-04
  39100      1.51e+00    1.51e+00      1.18e-01    1.18e-01      5.69e-02    5.68e-02    7.0e-04
  39200      8.70e-01    9.10e-01      2.77e-02    2.76e-02      3.29e-02    3.44e-02    7.0e-04
  39300      1.15e+00    1.03e+00      1.48e-02    1.46e-02      4.36e-02    3.90e-02    7.0e-04
  39400      1.69e+00    1.77e+00      2.47e-03    2.23e-03      6.40e-02    6.71e-02    7.0e-04
  39500      1.50e+00    9.59e-01      1.02e-02    1.43e-02      5.66e-02    3.63e-02    7.0e-04
  39600      8.85e-01    1.24e+00      2.20e-02    2.34e-02      3.35e-02    4.68e-02    7.0e-04
  39700      1.38e+00    1.61e+00      7.39e-02    7.33e-02      5.20e-02    6.06e-02    7.0e-04
  39800      1.31e+00    1.14e+00      2.96e-02    3.06e-02      4.94e-02    4.30e-02    7.0e-04
  39900      1.98e+00    9.73e-01      1.85e-02    1.09e-02      7.49e-02    3.68e-02    7.0e-04
  40000      2.29e+00    8.04e-01      4.72e-02    4.61e-02      8.90e-02    3.11e-02    6.6e-04
  40100      1.37e+00    1.31e+00      1.40e-03    1.29e-03      5.32e-02    5.07e-02    6.6e-04
  40200      6.80e-01    1.21e+00      1.67e-02    1.64e-02      2.64e-02    4.70e-02    6.6e-04
  40300      8.43e-01    1.06e+00      4.13e-02    4.13e-02      3.26e-02    4.11e-02    6.6e-04
  40400      7.56e-01    1.08e+00      1.51e-02    1.51e-02      2.93e-02    4.21e-02    6.6e-04
  40500      3.00e+00    2.62e+00      7.83e-02    7.90e-02      1.16e-01    1.01e-01    6.6e-04
  40600      9.42e-01    8.63e-01      5.45e-03    6.12e-03      3.65e-02    3.35e-02    6.6e-04
  40700      1.82e+00    1.85e+00      1.95e-03    3.26e-03      7.07e-02    7.17e-02    6.6e-04
  40800      1.12e+00    7.82e-01      3.53e-02    3.14e-02      4.35e-02    3.03e-02    6.6e-04
  40900      9.55e-01    1.07e+00      6.56e-02    6.53e-02      3.69e-02    4.12e-02    6.6e-04
  41000      8.66e-01    6.89e-01      4.20e-02    4.24e-02      3.35e-02    2.66e-02    6.6e-04
  41100      1.12e+00    1.07e+00      3.61e-02    3.43e-02      4.35e-02    4.16e-02    6.6e-04
  41200      1.42e+00    1.52e+00      9.53e-02    9.46e-02      5.49e-02    5.86e-02    6.6e-04
  41300      1.25e+00    9.06e-01      1.79e-02    1.63e-02      4.83e-02    3.52e-02    6.6e-04
  41400      1.65e+00    1.23e+00      5.47e-02    5.52e-02      6.40e-02    4.75e-02    6.6e-04
  41500      1.10e+00    1.23e+00      5.22e-02    5.16e-02      4.25e-02    4.77e-02    6.6e-04
  41600      1.58e+00    1.15e+00      1.81e-03    1.00e-03      6.14e-02    4.45e-02    6.6e-04
  41700      8.70e-01    7.90e-01      2.87e-02    2.81e-02      3.37e-02    3.06e-02    6.6e-04
  41800      1.88e+00    9.12e-01      6.03e-02    5.66e-02      7.30e-02    3.52e-02    6.6e-04
  41900      1.56e+00    1.70e+00      1.18e-01    1.18e-01      6.02e-02    6.55e-02    6.6e-04
  42000      1.40e+00    2.34e+00      4.75e-03    8.22e-03      5.42e-02    9.07e-02    6.6e-04
  42100      1.00e+00    2.73e+00      3.70e-03    1.43e-02      3.89e-02    1.06e-01    6.6e-04
  42200      1.93e+00    1.34e+00      2.80e-02    2.82e-02      7.50e-02    5.21e-02    6.6e-04
  42300      1.71e+00    7.15e-01      1.77e-02    1.97e-02      6.64e-02    2.77e-02    6.6e-04
  42400      1.05e+00    8.11e-01      5.18e-02    5.41e-02      4.04e-02    3.13e-02    6.6e-04
  42500      1.26e+00    1.16e+00      3.05e-02    3.13e-02      4.91e-02    4.49e-02    6.6e-04
  42600      1.55e+00    1.15e+00      1.41e-02    1.97e-02      6.02e-02    4.47e-02    6.6e-04
  42700      1.70e+00    4.70e-01      5.83e-03    5.70e-03      6.59e-02    1.82e-02    6.6e-04
  42800      6.65e-01    1.08e+00      1.94e-03    2.57e-03      2.58e-02    4.20e-02    6.6e-04
  42900      1.85e+00    1.33e+00      4.39e-02    4.53e-02      7.16e-02    5.17e-02    6.6e-04
  43000      1.30e+00    8.21e-01      2.75e-02    3.16e-02      5.02e-02    3.18e-02    6.6e-04
  43100      6.98e-01    7.59e-01      4.34e-02    4.37e-02      2.70e-02    2.93e-02    6.6e-04
  43200      1.48e+00    9.03e-01      6.07e-02    6.54e-02      5.73e-02    3.48e-02    6.6e-04
  43300      4.02e+00    1.53e+00      1.07e-01    1.15e-01      1.56e-01    5.89e-02    6.6e-04
  43400      1.31e+00    1.08e+00      4.48e-02    4.38e-02      5.10e-02    4.20e-02    6.6e-04
  43500      1.12e+00    1.07e+00      5.93e-03    2.11e-03      4.35e-02    4.15e-02    6.6e-04
  43600      1.65e+00    1.51e+00      7.18e-02    7.31e-02      6.39e-02    5.86e-02    6.6e-04
  43700      1.49e+00    6.68e-01      4.76e-02    5.27e-02      5.77e-02    2.58e-02    6.6e-04
  43800      7.98e-01    9.86e-01      1.47e-02    1.41e-02      3.10e-02    3.83e-02    6.6e-04
  43900      9.12e-01    1.25e+00      4.01e-02    3.92e-02      3.53e-02    4.85e-02    6.6e-04
  44000      8.98e-01    2.47e+00      6.05e-02    6.71e-02      3.47e-02    9.57e-02    6.6e-04
  44100      3.25e+00    6.93e-01      6.94e-02    7.80e-02      1.26e-01    2.65e-02    6.6e-04
  44200      5.88e-01    5.38e-01      1.32e-02    1.29e-02      2.28e-02    2.09e-02    6.6e-04
  44300      1.08e+00    1.60e+00      4.39e-02    4.26e-02      4.19e-02    6.19e-02    6.6e-04
  44400      6.31e-01    5.68e-01      1.96e-03    2.86e-03      2.45e-02    2.21e-02    6.6e-04
  44500      2.15e+00    1.74e+00      2.04e-02    2.02e-02      8.34e-02    6.76e-02    6.6e-04
  44600      1.09e+00    6.29e-01      2.60e-02    2.66e-02      4.23e-02    2.44e-02    6.6e-04
  44700      1.22e+00    1.12e+00      2.54e-02    2.45e-02      4.72e-02    4.35e-02    6.6e-04
  44800      1.87e+00    5.59e-01      2.15e-02    1.50e-02      7.26e-02    2.17e-02    6.6e-04
  44900      1.78e+00    1.24e+00      3.99e-02    3.63e-02      6.89e-02    4.82e-02    6.6e-04
  45000      5.28e-01    7.24e-01      4.82e-02    4.82e-02      2.08e-02    2.87e-02    6.3e-04
  45100      7.64e-01    5.62e-01      4.61e-02    4.61e-02      3.03e-02    2.22e-02    6.3e-04
  45200      1.36e+00    1.53e+00      8.96e-03    8.49e-03      5.41e-02    6.08e-02    6.3e-04
  45300      1.75e+00    1.08e+00      1.38e-02    2.02e-02      6.98e-02    4.30e-02    6.3e-04
  45400      1.35e+00    1.45e+00      3.60e-02    3.19e-02      5.38e-02    5.79e-02    6.3e-04
  45500      1.84e+00    2.49e+00      3.06e-02    4.14e-02      7.33e-02    9.89e-02    6.3e-04
  45600      1.55e+00    1.61e+00      1.02e-01    1.02e-01      6.16e-02    6.39e-02    6.3e-04
  45700      1.32e+00    2.63e+00      4.71e-02    4.41e-02      5.26e-02    1.05e-01    6.3e-04
  45800      6.99e-01    8.19e-01      9.27e-03    8.94e-03      2.78e-02    3.26e-02    6.3e-04
  45900      7.02e-01    6.40e-01      4.49e-02    4.51e-02      2.78e-02    2.53e-02    6.3e-04
  46000      7.96e-01    6.72e-01      5.43e-02    5.38e-02      3.15e-02    2.66e-02    6.3e-04
  46100      1.67e+00    6.60e-01      3.93e-02    3.54e-02      6.65e-02    2.62e-02    6.3e-04
  46200      2.20e+00    2.40e+00      3.96e-02    4.64e-02      8.77e-02    9.54e-02    6.3e-04
  46300      1.23e+00    2.18e+00      5.37e-02    6.54e-02      4.88e-02    8.66e-02    6.3e-04
